Model;Scenario;Region;Damage quantile;SLR quantile;SLR adaptation;Target;Discounting;Variable;Unit;2005;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2070;2080;2090;2100;2110;2130;2150
REMIND;experiment-1-1;World;50;50;without;rcp26;medium;GDP|PPP;billion US$2010/yr;63627.74951;74785.0252;92386.5838;113745.8301;135483.9929;156884.4263;178793.6344;200592.1655;222853.2044;245244.0529;268829.0976;293091.1161;347495.1439;406874.6274;468722.6923;542552.0161;541148.3943;549012.2216;505696.0611
REMIND;experiment-1-1;World;95;95;with;rcp26;medium;Consumption;billion US$2010/yr;31277.96219;33331.10512;39136.97903;47445.59399;56176.31498;64636.09077;73633.01347;82608.89939;92047.80045;100839.5096;110574.9931;122879.7981;142112.8767;170700.0505;197201.6765;222986.5577;256944.5232;229191.1797;275210.1782
REMIND;experiment-1-1;World;95;95;with;rcp26;medium;GDP|PPP;billion US$2010/yr;63627.74951;74785.28859;92385.9931;113741.5489;135423.462;156732.6841;178523.2453;200101.4631;222116.1641;244299.2492;267927.7942;292344.5321;347737.1547;408872.6135;473031.1524;550231.2183;552823.289;571353.3976;535519.5662
REMIND;experiment-1-1;World;95;95;without;rcp26;medium;Consumption;billion US$2010/yr;31278.72098;33329.82252;39127.43467;47384.7438;55879.2822;64014.23759;72613.96727;81052.99854;89835.37168;97809.98633;106552.6587;117399.969;134307.7392;159008.636;181129.2271;202120.0015;230215.2545;199763.7319;234264.9231
REMIND;experiment-1-1;World;95;95;without;rcp26;medium;GDP|PPP;billion US$2010/yr;63627.74951;74779.28393;92387.10217;113773.716;135127.5468;155943.8377;176981.7322;197612.6695;218496.7099;239278.5398;261089.3083;283458.3632;333569.9151;388034.141;444384.6653;512793.1403;510120.7412;514762.6965;470749.7116
REMIND;experiment-1-1;World;NA;NA;NA;rcp26;medium;Consumption;billion US$2010/yr;31278.90933;33319.14048;39140.04325;47469.89351;56448.99894;65417.88426;75033.22267;84772.25753;95069.98327;104755.6763;115487.5984;129022.4729;150049.8552;181119.9367;209990.5491;237627.2653;272298.819;241864.3042;287017.5687
REMIND;experiment-1-1;World;NA;NA;NA;rcp26;medium;GDP|PPP;billion US$2010/yr;63627.74951;74793.52002;92401.58508;113707.2733;135919.8746;158070.3891;181124.7432;204561.1532;228853.5933;253398.8473;279396.7284;306197.418;366555.4814;433061.3695;502590.4962;584421.8808;585895.965;599767.6043;558652.3771
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.00042634;-0.000826035;-0.001254581;-0.001647916;-0.001965162;-0.002196123;-0.002329009;-0.002417518;-0.002489696;-0.002471474;-0.002370695;-0.002166903;-0.001910248;-0.001251181;-0.000654128
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;-1.53E-06;4.13E-05;7.26E-05;0.000157646;0.000333664;0.000606381;0.000979506;0.001396161;0.002339822;0.003380781;0.004507194;0.005723237;0.006887229;0.009177962;0.01115091
REMIND;experiment-1-1;R5.2ASIA;5;5;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000424807;0.000867324;0.001327141;0.001805563;0.002298826;0.002802505;0.003308515;0.003813679;0.004829518;0.005852256;0.006877888;0.00789014;0.008797477;0.010429144;0.011805038
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.000426379;-0.000826598;-0.001255603;-0.001652436;-0.001974324;-0.002205304;-0.002337294;-0.002424254;-0.0024948;-0.002475685;-0.002372867;-0.002166876;-0.00190796;-0.001246272;-0.000647424
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.001169509;0.002462049;0.003789061;0.005213323;0.006745786;0.008376698;0.010080665;0.01180014;0.015303193;0.018886041;0.022529088;0.026279509;0.030345895;0.038268949;0.045379191
REMIND;experiment-1-1;R5.2ASIA;5;5;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.001595888;0.003288647;0.005044664;0.006865759;0.00872011;0.010582002;0.01241796;0.014224394;0.017797993;0.021361726;0.024901955;0.028446385;0.032253855;0.039515221;0.046026615
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002342269;0.004667138;0.007429154;0.010262841;0.012894839;0.015164012;0.016910551;0.0183798;0.020511092;0.021817714;0.022281185;0.02140941;0.018802797;0.012037139;0.00610745
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.003062314;0.006137521;0.009682674;0.013335911;0.016821307;0.019973206;0.022618317;0.024990613;0.028961921;0.032156246;0.034550048;0.035601909;0.034634435;0.030799859;0.027318225
REMIND;experiment-1-1;R5.2ASIA;50;50;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000720046;0.001470382;0.00225352;0.00307307;0.003926468;0.004809194;0.005707766;0.006610814;0.008450829;0.010338532;0.012268863;0.014192499;0.015831638;0.018762721;0.021210775
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002338496;0.004662831;0.00742605;0.010266467;0.01292151;0.015203735;0.016951009;0.018416563;0.020557933;0.021861287;0.022313967;0.021421292;0.018802771;0.012009179;0.006067963
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.004832116;0.009808209;0.01535345;0.021113168;0.026793764;0.032181093;0.037062784;0.041666863;0.050152593;0.057945083;0.065011486;0.070813914;0.074823318;0.080559428;0.085714942
REMIND;experiment-1-1;R5.2ASIA;50;50;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.00249362;0.005145378;0.0079274;0.010846702;0.013872254;0.016977359;0.020111775;0.0232503;0.02959466;0.036083796;0.042697518;0.049392622;0.056020547;0.068550249;0.079646979
REMIND;experiment-1-1;R5.2ASIA;95;95;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.004318405;0.008615597;0.013740196;0.019001724;0.023877741;0.028087331;0.031333573;0.034074507;0.038062744;0.040513892;0.041415514;0.039845951;0.034991723;0.022367691;0.011311183
REMIND;experiment-1-1;R5.2ASIA;95;95;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.005596013;0.01122518;0.017726325;0.024413856;0.030754132;0.036450808;0.041182317;0.045394623;0.052309574;0.057669875;0.061452597;0.062700965;0.060453959;0.05252149;0.045429068
REMIND;experiment-1-1;R5.2ASIA;95;95;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.001277607;0.002609583;0.003986129;0.005412132;0.00687639;0.008363477;0.009848744;0.011320116;0.01424683;0.017155982;0.020037084;0.022855014;0.025462236;0.0301538;0.034117885
REMIND;experiment-1-1;R5.2ASIA;95;95;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.004306273;0.008606192;0.013740975;0.019016591;0.023937564;0.028201789;0.031464723;0.034209325;0.038279881;0.040753226;0.041665345;0.040080315;0.03522121;0.022553631;0.011479391
REMIND;experiment-1-1;R5.2ASIA;95;95;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.008227562;0.016698776;0.026209437;0.03607826;0.045751836;0.054885594;0.063069126;0.070733543;0.084690063;0.097220297;0.108323299;0.116995096;0.122386946;0.129063838;0.135008912
REMIND;experiment-1-1;R5.2ASIA;95;95;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.003921289;0.008092585;0.012468462;0.01706167;0.021814271;0.026683805;0.031604403;0.036524218;0.046410181;0.056467071;0.066657954;0.076914781;0.087165736;0.106510207;0.123529521
REMIND;experiment-1-1;R5.2LAM;5;5;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.003394655;-0.006827469;-0.010846914;-0.014861631;-0.018382654;-0.02118073;-0.023002972;-0.024360815;-0.025956747;-0.02655619;-0.026192026;-0.024438912;-0.021308085;-0.013446262;-0.006730856
REMIND;experiment-1-1;R5.2LAM;5;5;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;-0.003221457;-0.00647259;-0.010302216;-0.014118917;-0.017435266;-0.020024131;-0.021635017;-0.022781254;-0.023957054;-0.024144353;-0.023379286;-0.021240375;-0.017743592;-0.009223677;-0.001945299
REMIND;experiment-1-1;R5.2LAM;5;5;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000173198;0.000354879;0.000544698;0.000742714;0.000947389;0.0011566;0.001367955;0.001579561;0.001999692;0.002411837;0.00281274;0.003198537;0.003564493;0.004222584;0.004785558
REMIND;experiment-1-1;R5.2LAM;5;5;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;-0.003395242;-0.006834695;-0.010859392;-0.014906404;-0.018470537;-0.021270266;-0.023093137;-0.024436737;-0.026005603;-0.026587178;-0.026192275;-0.024408088;-0.021253975;-0.013370273;-0.00664736
REMIND;experiment-1-1;R5.2LAM;5;5;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;-0.002834;-0.005668391;-0.009043046;-0.012392395;-0.015214231;-0.017233104;-0.018244652;-0.018753382;-0.01859793;-0.017401563;-0.01519521;-0.011591681;-0.006642869;0.004637129;0.014437463
REMIND;experiment-1-1;R5.2LAM;5;5;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000561242;0.001166304;0.001816346;0.002514009;0.003256306;0.004037162;0.004848485;0.005683355;0.007407672;0.009185615;0.010997065;0.012816408;0.014611106;0.018007402;0.021084822
REMIND;experiment-1-1;R5.2LAM;50;50;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001562123;0.003146563;0.005002089;0.006864435;0.008505537;0.009801998;0.010647862;0.0112687;0.011988897;0.012251481;0.012072011;0.011262153;0.009818305;0.00619217;0.003097479
REMIND;experiment-1-1;R5.2LAM;50;50;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.001868216;0.003773775;0.005964868;0.008177363;0.010180544;0.011847231;0.013067162;0.014062513;0.015526092;0.016517682;0.01704712;0.01691935;0.016122478;0.013659614;0.011559844
REMIND;experiment-1-1;R5.2LAM;50;50;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000306093;0.000627212;0.000962779;0.001312928;0.001675007;0.002045234;0.0024193;0.002793813;0.003537195;0.0042662;0.004975109;0.005657198;0.006304173;0.007467444;0.008462365
REMIND;experiment-1-1;R5.2LAM;50;50;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.001559208;0.003142646;0.005001542;0.006869314;0.00852099;0.009817798;0.010662651;0.011281938;0.011998928;0.012251746;0.012064658;0.011246192;0.009794988;0.006162484;0.003067891
REMIND;experiment-1-1;R5.2LAM;50;50;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.002703604;0.005520785;0.008705371;0.011996288;0.015162493;0.018052936;0.020553874;0.022877457;0.027114436;0.030995835;0.034504852;0.037398541;0.039609401;0.042906473;0.046090296
REMIND;experiment-1-1;R5.2LAM;50;50;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.001144397;0.002378139;0.00370383;0.005126974;0.006641504;0.008235138;0.009891224;0.011595519;0.015115508;0.018744089;0.022440194;0.026152349;0.029814414;0.036743989;0.043022405
REMIND;experiment-1-1;R5.2LAM;95;95;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.003358845;0.006769292;0.010767871;0.014784197;0.018313344;0.021096158;0.022905107;0.024233319;0.025763707;0.026303116;0.025906159;0.024169654;0.021066098;0.013264691;0.006614223
REMIND;experiment-1-1;R5.2LAM;95;95;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.003922834;0.007924972;0.012541918;0.017203576;0.021400085;0.024865251;0.027363563;0.029381894;0.032281977;0.034164277;0.035072941;0.034592625;0.032680613;0.027021376;0.022202763
REMIND;experiment-1-1;R5.2LAM;95;95;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000563989;0.001155679;0.001774047;0.002419379;0.003086741;0.003769093;0.004458456;0.005148575;0.00651827;0.00786116;0.009166783;0.01042297;0.011614515;0.013756684;0.01558854
REMIND;experiment-1-1;R5.2LAM;95;95;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.00334728;0.006757665;0.010774347;0.014806693;0.018351296;0.021146693;0.022967788;0.024302973;0.025856856;0.026384145;0.025984093;0.024243194;0.021136414;0.013328472;0.006681136
REMIND;experiment-1-1;R5.2LAM;95;95;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.005146399;0.010496444;0.016597851;0.022868822;0.028795994;0.034098294;0.038524749;0.042541203;0.049633552;0.055869951;0.061284677;0.065384589;0.068041151;0.071140966;0.074379312
REMIND;experiment-1-1;R5.2LAM;95;95;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.001799119;0.00373878;0.005823504;0.008062129;0.010444698;0.012951602;0.015556961;0.01823823;0.023776696;0.029485806;0.035300584;0.041141394;0.046904737;0.057812494;0.067698176
REMIND;experiment-1-1;R5.2MAF;5;5;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000586481;0.001268969;0.002181911;0.003250066;0.004381423;0.005505177;0.006478578;0.007321667;0.008954247;0.010097941;0.010747461;0.010609096;0.009279248;0.005805926;0.002892277
REMIND;experiment-1-1;R5.2MAF;5;5;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.000836916;0.001759815;0.002894908;0.004157912;0.005445754;0.006677274;0.007711562;0.008590927;0.010098284;0.01103266;0.01139182;0.010934685;0.009599763;0.006209375;0.003329042
REMIND;experiment-1-1;R5.2MAF;5;5;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000250435;0.000490846;0.000712997;0.000907846;0.001064331;0.001172097;0.001232984;0.00126926;0.001144037;0.000934719;0.000644359;0.000325589;0.000320515;0.000403449;0.000436765
REMIND;experiment-1-1;R5.2MAF;5;5;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000586693;0.001271509;0.002187061;0.003263171;0.00440937;0.005546726;0.006531002;0.00736713;0.009014727;0.010146594;0.01079638;0.010649803;0.009306031;0.005808873;0.002879717
REMIND;experiment-1-1;R5.2MAF;5;5;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.001441496;0.003046523;0.004923576;0.006971418;0.009047294;0.011009481;0.012710516;0.014250047;0.016514852;0.018035223;0.018670294;0.018354945;0.018630195;0.019065132;0.019673367
REMIND;experiment-1-1;R5.2MAF;5;5;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000854804;0.001775014;0.002736515;0.003708248;0.004637924;0.005462755;0.006179514;0.006882917;0.007500126;0.007888629;0.007873914;0.007705142;0.009324164;0.013256259;0.01679365
REMIND;experiment-1-1;R5.2MAF;50;50;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002295318;0.004708274;0.007647573;0.010762062;0.013724594;0.016330644;0.018311565;0.019896824;0.022511077;0.024092167;0.024654845;0.023677609;0.020679914;0.012991507;0.006486196
REMIND;experiment-1-1;R5.2MAF;50;50;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.00289375;0.005901677;0.009420578;0.013086966;0.016554593;0.01959895;0.021952929;0.023880919;0.026875021;0.028705581;0.029385016;0.028462222;0.02594887;0.019265337;0.013562212
REMIND;experiment-1-1;R5.2MAF;50;50;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000598432;0.001193403;0.001773004;0.002324903;0.002829999;0.003268306;0.003641364;0.003984095;0.004363944;0.004613414;0.004730171;0.004784613;0.005268956;0.006273829;0.007076015
REMIND;experiment-1-1;R5.2MAF;50;50;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002291255;0.004703533;0.007649656;0.010777608;0.013765357;0.016383482;0.018373915;0.019963265;0.022604529;0.024160114;0.024738024;0.023739437;0.020709935;0.01300296;0.006478499
REMIND;experiment-1-1;R5.2MAF;50;50;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.004295975;0.008896846;0.014185466;0.019767979;0.025242741;0.030276326;0.034580053;0.03850112;0.044692748;0.049496412;0.052627577;0.053950637;0.055856661;0.05837466;0.060764616
REMIND;experiment-1-1;R5.2MAF;50;50;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.00200472;0.004193313;0.00653581;0.008990371;0.011477384;0.013892844;0.016206138;0.018537855;0.022088218;0.025336298;0.027889552;0.0302112;0.035146726;0.0453717;0.054286117
REMIND;experiment-1-1;R5.2MAF;95;95;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.004258095;0.008634875;0.013848619;0.019220004;0.024132287;0.028249227;0.031185108;0.03345759;0.036821076;0.038604634;0.038873579;0.036898823;0.032200405;0.020235352;0.010082257
REMIND;experiment-1-1;R5.2MAF;95;95;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.005183333;0.010498232;0.016650664;0.02294944;0.028756094;0.033710201;0.037423589;0.040446608;0.044991947;0.047815973;0.048974779;0.047799147;0.044284026;0.034581383;0.026305786
REMIND;experiment-1-1;R5.2MAF;95;95;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000925239;0.001863357;0.002802045;0.003729436;0.004623807;0.005460974;0.006238481;0.006989019;0.008170871;0.009211338;0.0101012;0.010900323;0.012083621;0.01434603;0.016223528
REMIND;experiment-1-1;R5.2MAF;95;95;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.004244045;0.008622041;0.013860629;0.019258883;0.024201299;0.028350033;0.031319021;0.033615487;0.037036456;0.038816848;0.039122954;0.037138314;0.032425316;0.02044133;0.010260468
REMIND;experiment-1-1;R5.2MAF;95;95;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.00733288;0.01509623;0.023983531;0.033242398;0.042153126;0.05023152;0.057040506;0.063232699;0.073084135;0.080836034;0.086210852;0.088982797;0.09222321;0.096288703;0.099965863
REMIND;experiment-1-1;R5.2MAF;95;95;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.003088836;0.006474189;0.010122902;0.013983515;0.017951827;0.021881488;0.025721485;0.029617213;0.036047679;0.042019186;0.047087897;0.051844482;0.059797894;0.075847373;0.089705396
REMIND;experiment-1-1;R5.2OECD;5;5;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000339258;0.000686189;0.001093822;0.001498507;0.001849744;0.002124335;0.002296584;0.002418487;0.002548326;0.002579082;0.002515377;0.002318477;0.002009673;0.001252832;0.000619573
REMIND;experiment-1-1;R5.2OECD;5;5;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.000434631;0.000882055;0.001393925;0.0019057;0.002366557;0.002753235;0.003037698;0.003269779;0.003615376;0.003857225;0.003998465;0.003987528;0.003864359;0.003446078;0.003105153
REMIND;experiment-1-1;R5.2OECD;5;5;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;9.54E-05;0.000195866;0.000300103;0.000407193;0.000516814;0.0006289;0.000741114;0.000851292;0.001067051;0.001278143;0.001483088;0.001669051;0.001854686;0.002193246;0.00248558
REMIND;experiment-1-1;R5.2OECD;5;5;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000339339;0.000686853;0.001095028;0.00150329;0.00185894;0.002133347;0.002305482;0.002426014;0.002553024;0.002581915;0.00251603;0.002316487;0.002005105;0.00124627;0.000612249
REMIND;experiment-1-1;R5.2OECD;5;5;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.000876635;0.001863569;0.003016633;0.004280875;0.005607082;0.006968168;0.008326088;0.009714949;0.012630722;0.015773365;0.019086011;0.022333065;0.025639149;0.032129328;0.038512182
REMIND;experiment-1-1;R5.2OECD;5;5;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000537297;0.001176717;0.001921605;0.002777585;0.003748142;0.004834822;0.006020606;0.007288935;0.010077698;0.013191449;0.016569981;0.020016578;0.023634045;0.030883059;0.037899933
REMIND;experiment-1-1;R5.2OECD;50;50;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000969894;0.001967043;0.003145797;0.004334505;0.005383249;0.0062096;0.006743486;0.007130134;0.007565165;0.00770989;0.007571942;0.007031371;0.006102403;0.003805055;0.001879503
REMIND;experiment-1-1;R5.2OECD;50;50;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.001264181;0.002569457;0.004067189;0.005583688;0.006967412;0.008135108;0.009011448;0.009735342;0.010829083;0.011615025;0.012100518;0.012137636;0.011781309;0.010519168;0.009483894
REMIND;experiment-1-1;R5.2OECD;50;50;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000294287;0.000602414;0.000921392;0.001249183;0.001584163;0.001925509;0.002267962;0.002605208;0.003263918;0.003905135;0.004528576;0.005106265;0.005678906;0.006714113;0.00760439
REMIND;experiment-1-1;R5.2OECD;50;50;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000967969;0.001964367;0.003144986;0.004336578;0.005391405;0.006217242;0.006749645;0.007134577;0.007567308;0.007705614;0.00756413;0.007018977;0.006085357;0.00378395;0.001859403
REMIND;experiment-1-1;R5.2OECD;50;50;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.002922751;0.006067089;0.009592468;0.013328772;0.017144541;0.020966213;0.024697702;0.028425683;0.035979761;0.043785502;0.05179266;0.059535522;0.067325906;0.082300801;0.096722793
REMIND;experiment-1-1;R5.2OECD;50;50;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.001954782;0.004102722;0.006447481;0.008992194;0.011753136;0.014748971;0.017948057;0.021291106;0.028412454;0.036079889;0.04422853;0.052516545;0.06124055;0.078516851;0.094863389
REMIND;experiment-1-1;R5.2OECD;95;95;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002056576;0.004174008;0.006685671;0.009231568;0.01148286;0.013264327;0.014424566;0.015278481;0.016263662;0.016610788;0.016353236;0.015237899;0.013231737;0.008241071;0.004056861
REMIND;experiment-1-1;R5.2OECD;95;95;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.002620699;0.005326486;0.008449565;0.011630069;0.014535643;0.016986185;0.018822673;0.020352214;0.022675665;0.024333699;0.025356246;0.025471458;0.024632382;0.021740855;0.01934232
REMIND;experiment-1-1;R5.2OECD;95;95;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000564124;0.001152478;0.001763894;0.002398501;0.003052783;0.003721858;0.004398107;0.005073733;0.006412004;0.007722911;0.009003011;0.010233558;0.011400644;0.013499783;0.01528546
REMIND;experiment-1-1;R5.2OECD;95;95;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.002048965;0.00416571;0.006687782;0.009242339;0.011501281;0.013287934;0.014454262;0.015313485;0.016315535;0.016653224;0.01639328;0.015276806;0.013270619;0.008274599;0.004093003
REMIND;experiment-1-1;R5.2OECD;95;95;without;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.005896111;0.012173964;0.019187594;0.026579356;0.034041559;0.041418487;0.04852688;0.055593406;0.069650497;0.083838589;0.098180411;0.111935103;0.12529648;0.150157154;0.173708521
REMIND;experiment-1-1;R5.2OECD;95;95;without;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.003847146;0.008008255;0.012499813;0.017337017;0.022540278;0.028130552;0.034072618;0.04027992;0.053334962;0.067185365;0.081787131;0.096658297;0.112025861;0.141882555;0.169615518
REMIND;experiment-1-1;R5.2REF;5;5;with;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000123244;0.000243193;0.000378955;0.000510512;0.000623155;0.00071111;0.000767727;0.000809599;0.000858489;0.000876766;0.000865668;0.000812;0.000715083;0.000464542;0.000239872
REMIND;experiment-1-1;R5.2REF;5;5;with;rcp26;medium;Damage Cost|Percentage of GDP;Relative (between 0 and 1);0;0;0;0;0.000246517;0.000495777;0.000766642;0.001039137;0.001297457;0.001534316;0.001741364;0.001933847;0.002281764;0.002593384;0.002867628;0.003088549;0.003252101;0.003469954;0.003645979
REMIND;experiment-1-1;R5.2REF;5;5;with;rcp26;medium;Damage Cost|SLR|Percentage of GDP;Relative (between 0 and 1);NA;NA;NA;0;0.000123273;0.000252584;0.000387687;0.000528625;0.000674301;0.000823206;0.000973638;0.001124248;0.001423275;0.001716618;0.002001959;0.002276549;0.002537017;0.003005412;0.003406107
REMIND;experiment-1-1;R5.2REF;5;5;without;rcp26;medium;Damage Cost|Non-SLR|Percentage of GDP;Relative (between 0 and 1);NA;0;0;0;0.000123262;0.000243436;0.000379362;0.000511951;0.000625928;0.000713893;0.000770503;0.000811921;0.000859968;0.000877697;0.000865663;0.00081104;0.000713384;0.000462053;0.000236995
