"Model";"Scenario";"Region";"Damage quantile";"SLR quantile";"SLR adaptation";"Target";"Discounting";"Variable";"Unit";"2005";"2010";"2015";"2020";"2025";"2030";"2035";"2040";"2045";"2050";"2055";"2060";"2070";"2080";"2090";"2100";"2110";"2130";"2150"
"REMIND";"experiment-2-2";"R5.2LAM";NA;NA;NA;"cba";"high";"GDP|PPP";"billion US$2010/yr";5520.5746916816;6616.34488057774;8129.12864806055;9692.1265389534;11373.3827852484;13129.4774833242;15002.8895430986;16950.1064340521;19033.5907398718;21278.7095484373;23688.7026389785;26004.6516092276;31317.0756141961;37254.0182271099;42989.3484669614;49650.7856606659;49392.0896159455;51073.7759285832;47721.4154277055
"REMIND";"SSP2-Base";"R5.2LAM";NA;NA;NA;"cba";"medium";"Consumption";"billion US$2010/yr";2480.04244347276;2454.01463215078;2927.11449855054;3336.38543933283;3855.72857525766;4446.32688038601;5048.51557313536;5693.74132675857;6451.24227851736;7237.02366292017;7897.18850584974;8701.11800456739;9873.44800122958;12039.6732043785;14307.968381423;16607.0840931719;19640.3645668239;17282.5291183;20864.7596021325
"REMIND";"SSP2-Base";"R5.2LAM";NA;NA;NA;"cba";"medium";"GDP|PPP";"billion US$2010/yr";5520.5746916816;6592.29133504812;8123.75326898416;9703.59638127169;11368.099389366;13129.8059545557;15008.3493259301;16944.4632554262;19007.5748939729;21265.7212586875;23683.4155509493;26123.3691946782;31377.5146159895;37175.4548631939;42966.5336217011;49587.4462084225;49783.1813494636;50915.4074772158;47154.487903967
"REMIND";"experiment-2-2";"R5.2MAF";NA;NA;NA;"cba";"high";"Consumption";"billion US$2010/yr";1570.82165379331;2130.26267025455;2608.63208228596;3231.12293047159;4081.60143041969;4997.97991367876;6187.67968264886;7482.09503185649;8675.0550653533;9922.60595888736;11466.1960817706;13632.5102189012;16959.0577890304;24703.443022114;34028.8670540179;44937.1723853184;55720.7780320834;47388.602537635;59221.655190664
"REMIND";"experiment-2-2";"R5.2MAF";NA;NA;NA;"cba";"high";"GDP|PPP";"billion US$2010/yr";4557.50329910798;5977.11933100493;7753.0464950166;9762.25230304299;12155.7709329765;14976.572082563;18361.5146983352;22227.8008978218;26815.3043228121;32169.438948472;38784.231562793;46273.8374907869;65786.021697176;91792.8598396929;123401.755557735;162492.170997754;165011.566732177;170396.457572139;161132.229008315
"REMIND";"SSP2-Base";"R5.2MAF";NA;NA;NA;"cba";"medium";"Consumption";"billion US$2010/yr";1572.1603265554;2305.31185024899;2852.28979928301;3473.73575693024;4253.65319226737;5180.3745621052;6323.13655446387;7674.34043401608;9280.53898385099;11188.1349384419;13466.5355652372;16970.4710935562;22864.54606042;30366.0953635483;38146.0228689266;46418.3737030266;54896.5409067182;48307.3348718836;58198.1561136183
"REMIND";"SSP2-Base";"R5.2MAF";NA;NA;NA;"cba";"medium";"GDP|PPP";"billion US$2010/yr";4557.50329910798;5973.36606630846;7750.37146858679;9766.07822375446;12153.7038096298;14980.9659172065;18366.0106615235;22216.1317632373;26784.8413868743;32206.9115222732;38803.7958695625;46115.25201071;66051.8789399538;91861.4757605495;123536.255944837;162163.105169401;164390.992504446;167661.830786368;157103.844598799
"REMIND";"experiment-2-2";"R5.2OECD";NA;NA;NA;"cba";"high";"Consumption";"billion US$2010/yr";23227.5853131866;24290.2378117266;25926.2521162533;29701.3402792192;35296.7085013597;40390.8179421869;45693.5449518854;51172.2028380816;57002.5657239084;62766.0649970888;69192.2910468929;78306.3926237539;87703.7202554764;102313.954732584;112230.916519529;121877.033669745;134563.453078193;118911.113602202;136469.68466957
"REMIND";"experiment-2-2";"R5.2OECD";NA;NA;NA;"cba";"high";"GDP|PPP";"billion US$2010/yr";36622.838525771;38634.4616877783;42924.2563753657;48045.740199644;52816.4692889855;57367.6132752376;61910.5589436302;66410.0455062077;71007.1135071031;75626.7451364323;80519.5811291639;85143.7910855921;96105.8899413047;107265.253120894;117234.276367248;128339.628739421;126290.98851282;130509.984191701;123393.662449735
"REMIND";"SSP2-Base";"R5.2OECD";NA;NA;NA;"cba";"medium";"Consumption";"billion US$2010/yr";22806.4719358138;23799.4429126128;25170.1191855531;28221.1600023395;32177.9726012864;36729.7603866711;41429.2493114398;46388.1713574805;51611.327699556;56231.3676977222;61546.3038699654;68452.5170492025;79392.9835341441;94942.9241309608;108241.469766129;119900.186339024;132692.472663953;119430.320540531;135463.348756656
"REMIND";"SSP2-Base";"R5.2OECD";NA;NA;NA;"cba";"medium";"GDP|PPP";"billion US$2010/yr";36622.838525771;38584.9496521029;42947.0476201523;48067.9458344034;52812.47507078;57349.9862941017;61893.7776162867;66412.0393308246;71068.2059864605;75669.4532370573;80451.587775534;85328.2652903672;96098.1683939123;107070.068727165;117162.95501964;128311.160620208;127394.964324712;130097.297412144;122159.737927494
"REMIND";"experiment-2-2";"R5.2REF";NA;NA;NA;"cba";"high";"Consumption";"billion US$2010/yr";630.342582592038;646.023152024585;914.107129758464;1021.4974614635;1185.9212684283;1329.43123644428;1493.74853393745;1651.67285278731;1825.78555776122;1986.04790423967;2167.59874346291;2496.50202577192;2846.78056479304;3670.10145108859;4399.05545058638;5096.4077260122;5909.331566509;5050.28595431822;6079.80705022718
"REMIND";"experiment-2-2";"R5.2REF";NA;NA;NA;"cba";"high";"GDP|PPP";"billion US$2010/yr";2615.69812161492;3068.43615168421;3812.11395137444;4701.13674982893;5608.99858791846;6579.23321586509;7544.16228801186;8422.81020168447;9207.21287382121;9898.39203633944;10591.0153383015;11313.3832312788;13058.6272205873;14698.4688386674;16036.3294696053;17677.3988376163;17437.6786643758;18113.0213196388;16817.5597960024
"REMIND";"SSP2-Base";"R5.2REF";NA;NA;NA;"cba";"medium";"Consumption";"billion US$2010/yr";632.018139926683;670.644156660574;997.936457869749;1238.47223419357;1376.96164677029;1533.06546499744;1689.76424867675;1860.93761994557;2039.03016999509;2225.39801053058;2399.16090506467;2625.77109689843;2970.70022390574;3580.55685706094;4244.14040701458;4919.14274479891;5817.61218682221;5119.32156199262;6180.42949618901
"REMIND";"SSP2-Base";"R5.2REF";NA;NA;NA;"cba";"medium";"GDP|PPP";"billion US$2010/yr";2615.69812161492;3081.11002835157;3797.78968494442;4702.63721597855;5618.46975271642;6572.64158448214;7543.46782270307;8432.78813004959;9205.0990758144;9879.29134241416;10576.4230947673;11357.5291635956;13081.5778043297;14671.1140232758;16005.8586970766;17650.1447179091;17613.7567510339;18034.1759363011;16575.928457357
"REMIND";"experiment-2-2";"World";NA;NA;NA;"cba";"high";"Consumption";"billion US$2010/yr";31272.3201137405;33432.7586989676;39078.5319700582;47804.7462323237;57664.8593008723;66644.4041175304;76259.4637204764;85903.3003422901;95623.2843431336;105185.860743407;115879.392627382;131829.628805276;149925.237684855;185268.087643935;215365.728583943;245066.241220336;283442.064148674;244515.527071199;293237.541615727
"REMIND";"experiment-2-2";"World";NA;NA;NA;"cba";"high";"GDP|PPP";"billion US$2010/yr";63627.7495090037;74765.4277888061;92240.8609849478;113878.573778622;136240.457906579;158603.738255228;182043.36194913;205439.740396658;229718.756511692;254755.959143855;281381.715863226;307822.891034448;369541.410417477;439594.822990455;511306.960795278;595366.839832529;593798.851245279;613578.469422454;576736.858583617
"REMIND";"SSP2-Base";"World";NA;NA;NA;"cba";"medium";"Consumption";"billion US$2010/yr";31280.4654672182;33293.3187422272;39195.8291750735;47782.8256726847;57280.0482084463;66355.8247019061;76029.9975379824;85875.9919371507;96049.2283442717;106015.147746013;116899.74858572;131003.377172983;152677.30456831;185253.466529688;215935.536412882;245061.669562145;280181.406824386;249215.811620143;292028.014053641
"REMIND";"SSP2-Base";"World";NA;NA;NA;"cba";"medium";"GDP|PPP";"billion US$2010/yr";63627.7495090037;74825.789447472;92466.6445313393;113850.639314311;136230.313810606;158671.39145761;181980.290277636;205427.671614742;229755.146774904;254716.206199746;281158.930949059;308457.622987971;370252.793029788;439141.064583051;511057.871011452;594660.829668818;596238.25975517;608900.422387627;567859.958392518
"REMIND";"experiment-2-2";"R5.2ASIA";"5";"5";"with";"cba";"high";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13692.6944221;15704.0418012;16489.504887;17321.6234382;18956.4114643;19491.8049374;18908.100739;19640.3736122;20495.5843261;21221.9005973;22035.8857651;23554.2760389;24457.3216983;22979.6474321;21234.1643163;19101.8392447;16896.0537417;13152.465828
"REMIND";"experiment-2-2";"R5.2ASIA";"5";"5";"with";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;18981.5930208;21792.0316939;22604.2538291;22950.6614816;24615.4119674;25256.7135733;24753.3824622;25397.6873181;26108.9526663;26740.6129152;27532.3598041;28771.897792;29396.0094311;27520.3330717;25462.025289;23242.5519833;20923.148223;17064.1309058
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"with";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13830.6218005;15875.6323144;16379.090517;17045.2078504;18338.4232639;18314.8744701;17551.8171365;17929.9579596;18679.6561859;19228.9173877;19877.586629;20707.8521464;20948.9647111;19331.3502355;17702.365982;16269.6927171;14872.4593237;11933.5969884
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"with";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;19147.4066072;22008.9861835;22480.8484758;23035.4090178;24454.1280412;24085.1510265;23346.0966631;23633.3688941;24233.5878496;24571.5076203;25125.7258906;25758.6297492;25683.5073889;23682.8431224;21641.6459529;20114.4633222;18610.6766822;15556.625931
"REMIND";"experiment-2-2";"R5.2ASIA";"5";"5";"without";"cba";"high";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13692.6944221;15704.0418012;16489.504887;17180.5002268;18519.3329894;18608.3029757;17470.295098;17526.0795821;17776.3569549;18120.5686894;18653.62132;19963.9381057;21074.1351848;20056.8442946;18316.3457027;16230.9889716;14347.1687813;11508.4358043
"REMIND";"experiment-2-2";"R5.2ASIA";"5";"5";"without";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;18981.5930208;21792.0316939;22604.2538291;22744.2276585;23972.5866367;24068.0912392;22923.718293;22951.8694937;23071.9075342;23376.8109821;23841.5815255;24985.537481;25803.6777161;24384.8833551;22213.3520091;20035.0462177;18044.7673695;15093.3233116
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"without";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13830.6218005;15875.6323144;16379.090517;16670.4308387;17385.1779672;16627.5323208;15276.6102813;14391.1605288;13978.5085871;13815.9712248;14084.6448288;14445.3807645;14185.9871463;12892.3797767;11023.3827523;9342.0580125;8436.8827512;6921.1077578
"REMIND";"experiment-2-1";"R5.2ASIA";"5";"5";"without";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;19147.4066072;22008.9861835;22480.8484758;22062.2494869;22700.1134599;21935.12893;20537.2548712;19629.6076659;19074.7797073;18853.3198432;18944.7613751;19082.226787;18191.5639018;16542.4153813;14366.5458523;12631.2615464;11653.8636364;10057.6404932
"REMIND";"experiment-2-2";"R5.2ASIA";"50";"50";"with";"cba";"high";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13692.6944221;15704.0418012;16489.504887;16378.4127916;16424.2904365;14868.0099703;12617.4612064;10700.0932996;9235.2469701;7907.4220662;6704.4255105;5294.6432938;4315.5201235;3518.2184226;2830.2005964;2244.5039422;1518.3223246;1089.6681821
"REMIND";"experiment-2-2";"R5.2ASIA";"50";"50";"with";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;18981.5930208;21792.0316939;22604.2538291;21555.8936421;21443.822736;19827.5906838;17545.3985292;15544.4971597;13634.0259382;12241.2412882;10928.9727831;9330.9752806;8044.2236978;6799.098861;5578.6967535;4949.3029277;4172.7148592;3678.4077123
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"with";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13830.6218005;15875.6323144;16379.090517;15274.2973767;14172.7474002;11731.9654076;9134.7727112;7535.2362137;6217.113469;5215.6660259;4363.1385679;2925.3406238;1937.6166201;1478.6461079;1409.3586873;1221.2433151;649.8536284;256.7778703
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"with";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;19147.4066072;22008.9861835;22480.8484758;20294.8282651;18870.48292;16312.6893137;13551.3547056;11846.7788147;10341.8116831;9287.6689848;8316.1651813;6513.4321922;4995.8453189;4281.9747802;4009.4802742;3776.4055593;3155.0684956;2700.5720095
"REMIND";"experiment-2-2";"R5.2ASIA";"50";"50";"without";"cba";"high";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13692.6944221;15704.0418012;16489.504887;15935.9711582;15460.6542598;13456.8929109;10823.2055015;8529.3811987;7132.4045725;6187.2135776;5212.1443423;3887.9912014;2917.6704944;2039.8585;1665.3870733;1360.6145084;865.5820544;414.9089679
"REMIND";"experiment-2-2";"R5.2ASIA";"50";"50";"without";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;18981.5930208;21792.0316939;22604.2538291;21029.9142529;20414.936166;18147.9816186;15411.1557837;12974.8529663;11341.7852269;10344.9537952;9293.816433;7816.7367941;6321.6706023;4868.6980107;4266.6334509;3920.7538995;3373.3279133;2862.0390001
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"without";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13830.6218005;15875.6323144;16379.090517;14380.122684;12752.3695648;9845.4022707;7442.1478439;6295.3274196;5440.9837513;4497.7454366;3542.1285175;2029.9301061;1184.5325526;816.1299389;675.9626255;427.0642923;-490.1446727;-1043.8917692
"REMIND";"experiment-2-1";"R5.2ASIA";"50";"50";"without";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;19147.4066072;22008.9861835;22480.8484758;19202.9610286;17259.9051696;14177.7647214;11690.9703198;10381.6449567;9261.4110514;8113.8525864;6953.3217478;5307.8915569;4232.796745;3617.628932;3276.5982576;2985.2600244;2023.5085808;1409.6104777
"REMIND";"experiment-2-2";"R5.2ASIA";"95";"95";"with";"cba";"high";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13692.6944221;15704.0418012;16489.504887;15378.7793873;14296.0347792;11483.2599537;8726.9106592;7124.6959139;6307.9394074;5515.6305253;4671.4240077;3188.9985923;2020.4754579;1356.9824498;1143.8122301;954.048081;582.2882703;175.9979653
"REMIND";"experiment-2-2";"R5.2ASIA";"95";"95";"with";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;18981.5930208;21792.0316939;22604.2538291;20309.690673;19008.710975;15994.0432261;13100.8135633;11398.4465272;10404.3761144;9560.6504252;8529.2265473;6743.884835;5075.6682185;4157.9837516;3744.3970741;3513.012736;3088.8132031;2623.2357504
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"with";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13830.6218005;15875.6323144;16379.090517;13770.319813;11444.8537113;8944.4112421;6902.9853924;5906.6159097;4938.3824205;3958.2552522;3068.6071506;1633.1994598;899.6930213;517.1998444;215.4948623;-134.8523211;-1041.8863654;-1559.2921095
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"with";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;19147.4066072;22008.9861835;22480.8484758;18494.9143665;15873.9010396;13173.0418402;10905.4798757;9715.019444;8447.3374437;7423.8369252;6474.5988863;4911.0733217;3947.8825268;3318.3137855;2820.544205;2431.3552478;1478.2923392;899.9650862
"REMIND";"experiment-2-2";"R5.2ASIA";"95";"95";"without";"cba";"high";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13692.6944221;15704.0418012;16489.504887;14638.5808018;13082.3827245;10027.5937287;7558.0434728;6457.7645968;5676.1118878;4861.6758515;3893.0354389;2262.7219293;1195.50483;722.2703015;524.8127418;340.3920977;-169.1597323;-850.3922003
"REMIND";"experiment-2-2";"R5.2ASIA";"95";"95";"without";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;18981.5930208;21792.0316939;22604.2538291;19461.7078924;17615.6751233;14386.8418339;11807.2496048;10534.6240293;9483.1681294;8480.1931917;7320.745962;5545.1484385;4240.5841975;3522.2541638;3126.3524171;2901.8619891;2342.3866511;1601.290404
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"without";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";11129.3853065;13830.6218005;15875.6323144;16379.090517;12865.8262052;9990.4797435;7151.8184547;5829.1102264;5068.8060336;4017.3031882;2941.2102632;2015.6643593;569.4889192;-171.3101844;-668.3070212;-1092.0764384;-1361.8510094;-1896.9940345;-2143.5156867
"REMIND";"experiment-2-1";"R5.2ASIA";"95";"95";"without";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";15732.4634389;19147.4066072;22008.9861835;22480.8484758;17406.2623382;14177.7905951;11118.1347918;9661.6747599;8783.2414502;7503.2950681;6396.0394464;5430.8709789;3851.4535808;2878.8908272;2140.363908;1526.632897;1219.0544936;623.499696;316.6019574
"REMIND";"experiment-2-2";"R5.2LAM";"5";"5";"with";"cba";"high";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3678.2189186;3579.1368758;3180.1695482;2221.6526458;2400.3236927;2558.8955914;2710.3168875;2864.6835908;3026.5293956;3206.3953419;3478.3003875;4100.1346761;4669.2420292;4562.9809445;3951.820425;3088.1265201;1970.9544086;1440.6887016
"REMIND";"experiment-2-2";"R5.2LAM";"5";"5";"with";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5442.7157842;5524.0420609;5120.7323293;4145.120366;4355.5074714;4478.4492736;4610.5299466;4706.2947066;4862.3584594;5015.6934236;5269.090838;5797.9993465;6275.5737995;6045.5295162;5390.2725478;4520.8293776;3410.8624211;2869.0766921
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"with";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3660.9451604;3561.8397123;3160.2910869;2167.0082415;2291.3064272;2405.8808243;2583.9903475;2761.3991851;2905.9066543;3099.3913358;3303.9438264;3739.726798;3941.9509936;3626.8340197;3002.7722864;2337.6787714;1474.0266352;1021.833652
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"with";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5423.5911097;5499.691272;5084.4434766;4184.3227594;4362.3884304;4321.2034968;4469.2650397;4574.9373822;4715.1861563;4868.3440363;5034.0043273;5396.911743;5510.6715054;5081.7251236;4417.3082731;3752.2630942;2898.4047481;2429.3614787
"REMIND";"experiment-2-2";"R5.2LAM";"5";"5";"without";"cba";"high";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3678.2189186;3579.1368758;3180.1695482;2208.3306006;2357.5150723;2477.0626658;2563.878561;2633.3436487;2709.8820955;2802.9221245;3005.0443874;3499.730913;3913.552924;3733.23398;3162.053548;2380.6348718;1460.2504269;1055.8077513
"REMIND";"experiment-2-2";"R5.2LAM";"5";"5";"without";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5442.7157842;5524.0420609;5120.7323293;4095.964976;4245.6011191;4317.9504789;4372.6937769;4392.5945305;4461.9752637;4551.1395276;4732.5353512;5150.4015259;5479.1790491;5183.521805;4528.8977527;3746.2853692;2833.9158401;2414.7737415
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"without";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3660.9451604;3561.8397123;3160.2910869;2139.0025074;2210.4412974;2219.4929584;2244.4671522;2243.6680571;2172.3225223;2081.2376015;2015.3329633;1761.9555276;1327.2420015;802.2601769;237.8894453;-260.749832;-773.6817265;-693.9375866
"REMIND";"experiment-2-1";"R5.2LAM";"5";"5";"without";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5423.5911097;5499.691272;5084.4434766;3968.4066932;4051.0027677;4011.6422611;3994.9753703;3955.9516255;3871.5155574;3774.3575232;3684.0367217;3268.4305859;2682.8879841;2048.8353025;1416.2235806;919.1803113;416.9561695;477.5651126
"REMIND";"experiment-2-2";"R5.2LAM";"50";"50";"with";"cba";"high";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3678.2189186;3579.1368758;3180.1695482;2149.8248598;2172.7808947;2083.8204413;1986.4358146;1845.9156967;1631.5583992;1372.315982;1109.8855801;760.2747554;240.3304693;-320.0836881;-698.3530495;-874.8818457;-1036.7016044;-967.829089
"REMIND";"experiment-2-2";"R5.2LAM";"50";"50";"with";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5442.7157842;5524.0420609;5120.7323293;3951.8466908;3966.8842461;3806.1151686;3629.1534229;3428.3884238;3115.0921859;2842.81364;2541.5804889;2116.1654404;1516.5437999;827.7841093;335.0527641;159.900194;4.0886391;61.1500052
"REMIND";"experiment-2-1";"R5.2LAM";"50";"50";"with";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3660.9451604;3561.8397123;3160.2910869;2024.910218;1949.3843548;1770.7475773;1535.7519692;1326.0857912;1015.3765297;717.3205537;438.5786858;-138.3464557;-658.1150444;-992.2696698;-1188.2932926;-1275.0468939;-1478.7125922;-1264.2419308
"REMIND";"experiment-2-1";"R5.2LAM";"50";"50";"with";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5423.5911097;5499.691272;5084.4434766;3761.3017415;3616.3470826;3361.8431188;3043.4751349;2759.2913096;2407.8225702;2096.6646087;1782.8301696;1106.5442669;459.4132219;44.1726943;-187.314502;-273.7546366;-460.2179338;-258.1342125
"REMIND";"experiment-2-2";"R5.2LAM";"50";"50";"without";"cba";"high";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3678.2189186;3579.1368758;3180.1695482;2129.7492048;2130.4808026;2006.2791774;1792.2647214;1573.8497329;1311.3914662;1084.6195125;857.6290529;415.0944508;-136.7168576;-658.192301;-971.0972351;-1103.042173;-1262.0385049;-1148.9721791
"REMIND";"experiment-2-2";"R5.2LAM";"50";"50";"without";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5442.7157842;5524.0420609;5120.7323293;3904.6738755;3871.9669315;3623.4756888;3345.7854311;3048.9655985;2728.4106888;2486.9283996;2230.2247824;1737.9271727;1055.5535092;377.0650108;28.8451888;-102.2221956;-251.9407817;-150.205231
"REMIND";"experiment-2-1";"R5.2LAM";"50";"50";"without";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3660.9451604;3561.8397123;3160.2910869;1950.28726;1773.3522974;1496.8612942;1284.550273;1017.4580829;678.1849242;312.3969311;-64.8007526;-730.1907291;-1212.8340893;-1524.5007346;-1724.8275531;-1805.2654222;-2006.0814523;-1735.6652984
"REMIND";"experiment-2-1";"R5.2LAM";"50";"50";"without";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5423.5911097;5499.691272;5084.4434766;3624.2240454;3381.1351961;3016.9025545;2746.7624501;2393.4838539;1994.862483;1585.3465933;1155.5815872;452.9033742;-82.2545671;-472.2655353;-719.7930176;-797.2983401;-974.0843116;-716.2845394
"REMIND";"experiment-2-2";"R5.2LAM";"95";"95";"with";"cba";"high";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3678.2189186;3579.1368758;3180.1695482;2055.1343993;1989.6099141;1772.6241658;1552.1862515;1371.4655606;1138.0401793;873.8649564;624.1975592;54.1561748;-602.1674155;-1056.3071942;-1361.5446133;-1520.8818093;-1805.2149972;-1549.0970625
"REMIND";"experiment-2-2";"R5.2LAM";"95";"95";"with";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5442.7157842;5524.0420609;5120.7323293;3765.3793578;3659.8729191;3336.9299541;3042.0564013;2790.0406703;2514.5021892;2238.172232;1935.2476278;1286.7156569;513.9482002;-15.4931603;-350.6944698;-506.3855615;-770.8552178;-529.1756885
"REMIND";"experiment-2-1";"R5.2LAM";"95";"95";"with";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3660.9451604;3561.8397123;3160.2910869;1909.1506631;1694.1896567;1429.4987649;1184.1426572;862.0853105;456.0759597;46.5911776;-352.3484561;-984.2377486;-1415.8122854;-1706.1758519;-1864.2840508;-1901.4434753;-2079.9231387;-1833.4209242
"REMIND";"experiment-2-1";"R5.2LAM";"95";"95";"with";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5423.5911097;5499.691272;5084.4434766;3562.1021784;3281.9392269;2924.2394989;2585.5104598;2171.8979216;1699.5102227;1286.5834032;870.9509007;204.1488893;-280.7829481;-663.2811743;-852.9749544;-885.9128721;-1036.6031218;-801.4764574
"REMIND";"experiment-2-2";"R5.2LAM";"95";"95";"without";"cba";"high";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3678.2189186;3579.1368758;3180.1695482;2023.5672468;1871.8988858;1633.8787018;1428.4876771;1208.0897567;903.8224296;566.0429698;232.9634781;-455.6177422;-1052.9385119;-1439.0258653;-1709.7887637;-1826.1835999;-2029.6398614;-1737.6798879
"REMIND";"experiment-2-2";"R5.2LAM";"95";"95";"without";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5442.7157842;5524.0420609;5120.7323293;3705.3772196;3486.8335299;3157.1907931;2889.6218908;2578.1372919;2210.715011;1829.9760735;1445.3040895;719.6838904;72.659582;-388.5297853;-704.6778886;-817.914476;-1001.1956466;-723.7270716
"REMIND";"experiment-2-1";"R5.2LAM";"95";"95";"without";"cba";"medium";"Emissions|CO2";"Mt CO2/yr";3399.5529853;3660.9451604;3561.8397123;3160.2910869;1863.3223596;1523.7421538;1176.724949;908.0930817;499.2870605;-19.9948011;-533.6697652;-959.8026174;-1490.4126982;-1781.0416717;-1973.9480668;-2135.7807632;-2169.7670806;-2435.5966961;-2444.5114631
"REMIND";"experiment-2-1";"R5.2LAM";"95";"95";"without";"cba";"medium";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";5000.4809288;5423.5911097;5499.691272;5084.4434766;3480.1067154;3058.2466676;2610.5903652;2274.1963625;1791.6843609;1227.0430768;712.4215345;274.7003699;-304.3881799;-651.3990198;-921.3285936;-1112.2257477;-1144.337513;-1389.017299;-1401.988167
"REMIND";"experiment-2-2";"R5.2MAF";"5";"5";"with";"cba";"high";"Emissions|CO2";"Mt CO2/yr";3041.6143142;3982.7117813;4766.0457488;5401.3200819;4467.0953026;4689.0149818;5043.1927085;5502.2362518;6045.0083394;6492.6653326;6838.7675315;7150.9827891;7772.1314903;8891.0045237;9874.2091142;10507.8692537;9753.3175178;10103.6282222;9658.0248147
"REMIND";"experiment-2-2";"R5.2MAF";"5";"5";"with";"cba";"high";"Emissions|Kyoto Gases";"Mt CO2-equiv/yr";4894.8825696;6077.174682;7111.5163844;7793.7410806;7102.2317618;7602.112093;8305.3677339;9046.9644673;9776.3618679;10398.8859095;10827.0108379;11219.0068402;11944.4574106;13093.8037969;13932.6490359;14526.3021978;13585.7965929;13747.2545495;13173.5432372
